TransactionID,ClientID,ChannelID,Amount,PaymentMethod,PaymentDate,Month
TXN06450,1,2,3430.19,Bank Transfer,2024-04-21,Apr 2024
TXN06451,7,5,6147.71,PayPal,2024-03-10,Mar 2024
TXN06452,1,1,4260.42,PayPal,2024-05-03,May 2024
TXN06453,8,4,8304.44,PayNow,2024-02-10,Feb 2024
TXN06454,3,1,9020.04,PayPal,2024-01-12,Jan 2024
TXN06455,4,1,7309.59,Bank Transfer,2024-02-03,Feb 2024
TXN06456,3,3,2203.46,Bank Transfer,2024-03-23,Mar 2024
TXN06457,3,3,8364.14,PayPal,2024-03-28,Mar 2024
TXN06458,1,5,3549.78,PayNow,2024-01-09,Jan 2024
TXN06459,2,4,2207.65,PayNow,2024-04-09,Apr 2024
TXN06460,6,2,578.42,PayNow,2024-01-15,Jan 2024
TXN06461,6,2,7791.65,Bank Transfer,2024-02-28,Feb 2024
TXN06462,5,3,9226.15,Credit Card,2024-01-31,Jan 2024
TXN06463,4,3,6806.88,Bank Transfer,2024-03-25,Mar 2024
TXN06464,3,1,562.97,Credit Card,2024-02-08,Feb 2024
TXN06465,5,3,8946.51,Bank Transfer,2024-02-07,Feb 2024
TXN06466,5,1,3169.86,Credit Card,2024-01-28,Jan 2024
TXN06467,8,5,2613.23,Bank Transfer,2024-05-17,May 2024
TXN06468,8,5,7739.56,Bank Transfer,2024-04-29,Apr 2024
TXN06469,1,2,1418.35,Credit Card,2024-03-18,Mar 2024
TXN06470,3,2,1380.93,PayPal,2024-04-19,Apr 2024
TXN06471,2,5,1535.97,Credit Card,2024-05-24,May 2024
TXN06472,7,2,8684.4,Bank Transfer,2024-01-11,Jan 2024
TXN06473,6,4,5433.52,PayPal,2024-04-14,Apr 2024
TXN06474,6,3,5287.38,PayPal,2024-02-25,Feb 2024
TXN06475,6,2,4461.61,PayNow,2024-03-13,Mar 2024
TXN06476,3,2,7615.36,PayPal,2024-05-08,May 2024
TXN06477,6,3,3306.56,Bank Transfer,2024-02-08,Feb 2024
TXN06478,6,2,3605.89,Credit Card,2024-02-02,Feb 2024
TXN06479,3,5,739.8,Credit Card,2024-04-29,Apr 2024
TXN06480,5,3,3972.47,Bank Transfer,2024-03-04,Mar 2024
TXN06481,8,2,567.6,PayNow,2024-05-10,May 2024
TXN06482,7,4,4633.91,PayPal,2024-04-22,Apr 2024
TXN06483,3,5,5686.83,PayPal,2024-01-12,Jan 2024
TXN06484,6,5,4744.09,Bank Transfer,2024-03-17,Mar 2024
TXN06485,8,3,2472.27,Bank Transfer,2024-01-15,Jan 2024
TXN06486,6,5,2301.03,PayNow,2024-04-09,Apr 2024
TXN06487,7,2,1405.18,Credit Card,2024-02-04,Feb 2024
TXN06488,5,1,2940.78,PayNow,2024-05-03,May 2024
TXN06489,1,1,644.64,PayPal,2024-02-26,Feb 2024
TXN06490,5,3,3876.98,PayPal,2024-01-21,Jan 2024
TXN06491,6,4,3462.94,Bank Transfer,2024-03-19,Mar 2024
TXN06492,2,5,8059.12,PayPal,2024-02-24,Feb 2024
TXN06493,2,3,2654.43,Bank Transfer,2024-01-25,Jan 2024
TXN06494,8,2,6411.1,PayPal,2024-03-11,Mar 2024
TXN06495,2,1,7625.05,Bank Transfer,2024-01-08,Jan 2024
TXN06496,4,3,3364.52,PayPal,2024-03-18,Mar 2024
TXN06497,6,5,7310.94,Credit Card,2024-04-03,Apr 2024
TXN06498,2,4,5361.49,Credit Card,2024-05-15,May 2024
TXN06499,2,3,5940.53,Bank Transfer,2024-02-03,Feb 2024
TXN06500,5,2,4835.27,Bank Transfer,2024-05-07,May 2024
TXN06501,3,4,9078.71,Credit Card,2024-05-11,May 2024
TXN06502,4,1,2021.69,Bank Transfer,2024-02-23,Feb 2024
TXN06503,6,3,5789.1,PayPal,2024-02-28,Feb 2024
TXN06504,5,4,2464.03,Credit Card,2024-01-04,Jan 2024
TXN06505,4,4,5777.97,PayNow,2024-03-20,Mar 2024
TXN06506,8,4,2930.46,PayPal,2024-04-27,Apr 2024
TXN06507,4,4,4157.46,PayNow,2024-01-05,Jan 2024
TXN06508,1,1,6886.0,PayPal,2024-04-12,Apr 2024
TXN06509,3,2,8620.67,Bank Transfer,2024-04-06,Apr 2024
TXN06510,3,5,1707.06,Bank Transfer,2024-01-31,Jan 2024
TXN06511,7,5,2067.81,PayNow,2024-05-08,May 2024
TXN06512,3,4,2983.57,Bank Transfer,2024-04-22,Apr 2024
TXN06513,4,1,9109.95,PayNow,2024-02-22,Feb 2024
TXN06514,7,5,2077.95,Credit Card,2024-05-30,May 2024
TXN06515,7,4,808.38,PayNow,2024-04-12,Apr 2024
TXN06516,6,2,1397.76,Bank Transfer,2024-05-19,May 2024
TXN06517,5,2,9985.57,PayNow,2024-03-05,Mar 2024
TXN06518,2,1,9682.57,PayNow,2024-05-28,May 2024
TXN06519,6,1,1963.19,PayNow,2024-04-20,Apr 2024
TXN06520,2,1,8792.72,Bank Transfer,2024-02-16,Feb 2024
TXN06521,2,4,7692.85,Credit Card,2024-04-29,Apr 2024
TXN06522,4,4,2897.99,Credit Card,2024-03-19,Mar 2024
TXN06523,7,3,6004.15,PayNow,2024-01-22,Jan 2024
TXN06524,6,5,9354.48,Bank Transfer,2024-05-21,May 2024
TXN06525,4,4,5951.18,Bank Transfer,2024-01-19,Jan 2024
TXN06526,4,4,2337.5,PayPal,2024-01-27,Jan 2024
TXN06527,8,2,5144.18,PayPal,2024-03-27,Mar 2024
TXN06528,8,4,5137.1,Bank Transfer,2024-04-19,Apr 2024
TXN06529,7,1,2481.88,PayNow,2024-04-02,Apr 2024
TXN06530,8,3,9984.99,Credit Card,2024-01-23,Jan 2024
TXN06531,6,2,7857.08,Credit Card,2024-05-29,May 2024
TXN06532,5,2,4607.35,PayPal,2024-05-20,May 2024
TXN06533,4,2,6274.15,Credit Card,2024-02-03,Feb 2024
TXN06534,7,1,3951.53,Credit Card,2024-05-05,May 2024
TXN06535,2,1,1278.98,Credit Card,2024-01-09,Jan 2024
TXN06536,5,5,9686.67,PayNow,2024-03-26,Mar 2024
TXN06537,3,2,4420.63,PayNow,2024-03-13,Mar 2024
TXN06538,3,1,2984.71,Credit Card,2024-05-07,May 2024
TXN06539,1,5,9532.23,Credit Card,2024-01-23,Jan 2024
TXN06540,5,4,7188.34,Credit Card,2024-04-08,Apr 2024
TXN06541,2,3,9821.79,PayPal,2024-03-20,Mar 2024
TXN06542,1,4,4814.8,PayPal,2024-02-27,Feb 2024
TXN06543,4,4,4794.86,Credit Card,2024-04-28,Apr 2024
TXN06544,7,1,928.02,Bank Transfer,2024-05-29,May 2024
TXN06545,8,2,4607.31,Bank Transfer,2024-02-19,Feb 2024
TXN06546,1,3,5334.71,PayPal,2024-02-14,Feb 2024
TXN06547,8,2,9010.15,PayNow,2024-05-25,May 2024
TXN06548,2,3,3938.16,PayPal,2024-04-30,Apr 2024
TXN06549,3,4,4935.6,Credit Card,2024-02-20,Feb 2024
TXN06550,6,3,6939.38,Credit Card,2024-01-30,Jan 2024
TXN06551,8,2,6440.83,Bank Transfer,2024-04-29,Apr 2024
TXN06552,1,5,4528.1,PayNow,2024-04-15,Apr 2024
TXN06553,7,1,831.87,PayNow,2024-04-14,Apr 2024
TXN06554,4,3,5259.07,PayPal,2024-05-01,May 2024
TXN06555,4,2,9932.16,PayPal,2024-03-16,Mar 2024
TXN06556,5,4,985.07,PayPal,2024-03-11,Mar 2024
TXN06557,3,4,4258.33,PayPal,2024-02-21,Feb 2024
TXN06558,6,5,4240.23,PayNow,2024-04-18,Apr 2024
TXN06559,8,4,4157.6,PayNow,2024-03-26,Mar 2024
TXN06560,5,4,7573.52,PayNow,2024-05-29,May 2024
TXN06561,4,3,8609.85,PayNow,2024-03-31,Mar 2024
TXN06562,1,2,2905.28,PayNow,2024-03-22,Mar 2024
TXN06563,8,4,2111.7,Credit Card,2024-03-02,Mar 2024
TXN06564,5,5,6305.84,PayNow,2024-05-23,May 2024
TXN06565,5,3,8836.53,Bank Transfer,2024-02-28,Feb 2024
TXN06566,6,3,5762.67,Credit Card,2024-04-22,Apr 2024
TXN06567,1,3,2680.93,Bank Transfer,2024-05-03,May 2024
TXN06568,6,4,6013.29,Bank Transfer,2024-02-20,Feb 2024
TXN06569,4,4,6207.94,PayNow,2024-01-31,Jan 2024
TXN06570,1,3,8208.51,Credit Card,2024-05-14,May 2024
TXN06571,4,4,2485.8,PayNow,2024-05-01,May 2024
TXN06572,6,1,7356.25,PayPal,2024-01-23,Jan 2024
TXN06573,3,3,8465.09,PayNow,2024-02-25,Feb 2024
TXN06574,1,2,4372.31,Bank Transfer,2024-01-27,Jan 2024
TXN06575,8,5,4602.87,Bank Transfer,2024-05-16,May 2024
TXN06576,7,4,3170.76,PayPal,2024-03-15,Mar 2024
TXN06577,7,4,7582.89,Bank Transfer,2024-03-09,Mar 2024
TXN06578,3,4,2367.38,PayPal,2024-02-25,Feb 2024
TXN06579,2,3,6149.04,Credit Card,2024-03-08,Mar 2024
TXN06580,5,1,1007.04,Credit Card,2024-05-27,May 2024
TXN06581,3,4,4644.0,PayPal,2024-01-06,Jan 2024
TXN06582,2,5,3615.03,PayPal,2024-05-16,May 2024
TXN06583,5,5,8870.95,PayPal,2024-03-17,Mar 2024
TXN06584,8,2,5424.51,Bank Transfer,2024-05-24,May 2024
TXN06585,7,1,3004.06,Bank Transfer,2024-01-06,Jan 2024
TXN06586,8,3,3061.12,PayPal,2024-03-23,Mar 2024
TXN06587,4,3,717.81,PayNow,2024-05-15,May 2024
TXN06588,7,1,2264.43,PayPal,2024-02-16,Feb 2024
TXN06589,7,5,4968.53,PayPal,2024-01-08,Jan 2024
TXN06590,1,4,1309.37,Credit Card,2024-04-30,Apr 2024
TXN06591,3,2,8888.94,PayPal,2024-02-10,Feb 2024
TXN06592,4,5,1542.98,Bank Transfer,2024-01-25,Jan 2024
TXN06593,8,3,3957.2,PayNow,2024-05-05,May 2024
TXN06594,4,2,5233.18,PayPal,2024-01-27,Jan 2024
TXN06595,6,5,7895.76,Credit Card,2024-01-03,Jan 2024
TXN06596,2,1,6465.7,PayPal,2024-05-05,May 2024
TXN06597,2,1,8277.36,PayNow,2024-04-03,Apr 2024
TXN06598,8,1,9673.37,Bank Transfer,2024-01-11,Jan 2024
TXN06599,5,4,5543.63,PayNow,2024-05-17,May 2024
TXN06600,4,1,2665.98,PayNow,2024-05-11,May 2024
TXN06601,4,4,9332.12,PayNow,2024-04-28,Apr 2024
TXN06602,1,3,8837.59,Bank Transfer,2024-03-13,Mar 2024
TXN06603,3,5,1048.68,Credit Card,2024-05-02,May 2024
TXN06604,2,4,5763.77,Bank Transfer,2024-02-18,Feb 2024
TXN06605,5,2,7523.89,Credit Card,2024-04-09,Apr 2024
TXN06606,8,5,3593.41,PayNow,2024-04-19,Apr 2024
TXN06607,5,1,5732.85,PayNow,2024-03-07,Mar 2024
TXN06608,4,1,2399.08,Bank Transfer,2024-05-30,May 2024
TXN06609,8,3,4639.28,PayNow,2024-01-09,Jan 2024
TXN06610,7,5,6437.45,Credit Card,2024-02-09,Feb 2024
TXN06611,6,2,2463.87,Credit Card,2024-02-01,Feb 2024
TXN06612,7,4,2360.42,Credit Card,2024-02-03,Feb 2024
TXN06613,4,3,8572.02,PayPal,2024-02-12,Feb 2024
TXN06614,5,1,9795.48,Credit Card,2024-03-31,Mar 2024
TXN06615,2,3,3114.2,Credit Card,2024-04-22,Apr 2024
TXN06616,8,2,9281.72,Credit Card,2024-02-16,Feb 2024
TXN06617,3,5,3894.18,Credit Card,2024-01-31,Jan 2024
TXN06618,6,1,708.92,Bank Transfer,2024-05-22,May 2024
TXN06619,2,5,1830.3,Credit Card,2024-02-21,Feb 2024
TXN06620,3,1,3359.09,Credit Card,2024-04-08,Apr 2024
TXN06621,4,1,9140.66,PayNow,2024-01-09,Jan 2024
TXN06622,5,4,2566.39,PayNow,2024-03-17,Mar 2024
TXN06623,8,5,4747.17,Bank Transfer,2024-04-23,Apr 2024
TXN06624,3,3,8394.76,PayNow,2024-05-30,May 2024
TXN06625,4,5,8383.74,PayNow,2024-03-24,Mar 2024
TXN06626,3,4,1880.73,Bank Transfer,2024-01-22,Jan 2024
TXN06627,3,4,9352.08,Bank Transfer,2024-05-11,May 2024
TXN06628,6,1,5292.21,Bank Transfer,2024-05-30,May 2024
TXN06629,6,4,7012.83,Credit Card,2024-04-02,Apr 2024
TXN06630,6,5,889.68,Credit Card,2024-03-27,Mar 2024
TXN06631,2,5,4520.61,PayNow,2024-05-11,May 2024
TXN06632,5,5,4808.08,Credit Card,2024-03-18,Mar 2024
TXN06633,1,3,5368.74,PayNow,2024-03-27,Mar 2024
TXN06634,2,3,7502.4,Bank Transfer,2024-05-29,May 2024
TXN06635,5,4,7262.53,Credit Card,2024-03-06,Mar 2024
TXN06636,6,1,4714.39,PayPal,2024-03-01,Mar 2024
TXN06637,6,3,6212.68,Bank Transfer,2024-04-02,Apr 2024
TXN06638,6,5,5352.41,Credit Card,2024-04-04,Apr 2024
TXN06639,3,2,4743.05,PayNow,2024-05-09,May 2024
TXN06640,8,4,6462.06,PayPal,2024-03-17,Mar 2024
TXN06641,6,5,8801.86,PayNow,2024-03-10,Mar 2024
TXN06642,2,2,2559.84,PayPal,2024-03-13,Mar 2024
TXN06643,5,5,8216.22,Bank Transfer,2024-02-07,Feb 2024
TXN06644,8,5,866.11,PayPal,2024-05-03,May 2024
TXN06645,5,3,8980.72,PayNow,2024-01-16,Jan 2024
TXN06646,5,5,7035.9,PayPal,2024-05-20,May 2024
TXN06647,5,1,4645.58,Bank Transfer,2024-04-28,Apr 2024
TXN06648,6,4,6760.41,PayPal,2024-02-20,Feb 2024
TXN06649,3,3,3958.13,Bank Transfer,2024-01-31,Jan 2024
TXN06650,1,2,7876.97,PayPal,2024-03-28,Mar 2024
TXN06651,5,5,7475.26,Credit Card,2024-04-24,Apr 2024
TXN06652,5,1,7931.27,Bank Transfer,2024-04-06,Apr 2024
TXN06653,3,4,4274.36,Bank Transfer,2024-05-05,May 2024
TXN06654,5,3,9510.14,Bank Transfer,2024-01-17,Jan 2024
TXN06655,2,4,9110.82,Credit Card,2024-03-11,Mar 2024
TXN06656,6,3,9623.63,PayNow,2024-01-15,Jan 2024
TXN06657,4,3,3855.33,PayNow,2024-05-22,May 2024
TXN06658,7,2,9603.08,PayPal,2024-04-03,Apr 2024
TXN06659,4,2,4043.61,PayPal,2024-05-22,May 2024
TXN06660,7,5,1012.7,PayNow,2024-04-16,Apr 2024
TXN06661,5,5,1370.75,PayPal,2024-01-02,Jan 2024
TXN06662,5,2,1254.85,Credit Card,2024-01-14,Jan 2024
TXN06663,6,4,5811.98,Bank Transfer,2024-04-04,Apr 2024
TXN06664,8,5,2699.38,PayPal,2024-01-24,Jan 2024
TXN06665,7,1,7895.15,Bank Transfer,2024-05-22,May 2024
TXN06666,7,1,5473.37,PayNow,2024-01-18,Jan 2024
TXN06667,2,1,4001.26,Bank Transfer,2024-01-07,Jan 2024
TXN06668,2,1,4009.53,Bank Transfer,2024-01-21,Jan 2024
TXN06669,1,2,4356.02,Credit Card,2024-02-14,Feb 2024
TXN06670,4,2,7222.34,PayPal,2024-01-09,Jan 2024
TXN06671,8,5,904.37,Credit Card,2024-03-03,Mar 2024
TXN06672,8,5,2110.82,Credit Card,2024-03-01,Mar 2024
TXN06673,4,5,3322.96,PayPal,2024-05-23,May 2024
TXN06674,2,4,7842.79,PayPal,2024-05-13,May 2024
TXN06675,4,3,8866.44,Bank Transfer,2024-04-13,Apr 2024
TXN06676,4,3,5368.78,Credit Card,2024-01-03,Jan 2024
TXN06677,5,2,7557.15,PayPal,2024-02-17,Feb 2024
TXN06678,5,4,3141.89,PayPal,2024-04-21,Apr 2024
TXN06679,5,1,2947.74,Bank Transfer,2024-03-19,Mar 2024
TXN06680,8,5,8294.09,PayPal,2024-02-12,Feb 2024
TXN06681,8,5,7956.51,PayNow,2024-03-02,Mar 2024
TXN06682,2,5,5006.53,PayNow,2024-05-12,May 2024
TXN06683,3,3,4187.62,PayPal,2024-03-10,Mar 2024
TXN06684,5,3,4148.21,Bank Transfer,2024-01-23,Jan 2024
TXN06685,6,2,1372.59,PayNow,2024-05-25,May 2024
TXN06686,7,4,3454.05,Bank Transfer,2024-03-25,Mar 2024
TXN06687,5,1,9444.71,PayPal,2024-02-20,Feb 2024
TXN06688,1,5,9418.06,PayPal,2024-05-29,May 2024
TXN06689,7,4,4473.84,Credit Card,2024-03-09,Mar 2024
TXN06690,3,2,5977.12,Bank Transfer,2024-02-01,Feb 2024
TXN06691,3,3,4145.23,PayPal,2024-03-03,Mar 2024
TXN06692,3,1,2652.29,Bank Transfer,2024-02-05,Feb 2024
TXN06693,8,5,7848.61,Credit Card,2024-02-28,Feb 2024
TXN06694,2,2,5389.47,PayPal,2024-04-09,Apr 2024
TXN06695,6,4,5263.71,Credit Card,2024-03-18,Mar 2024
TXN06696,6,3,6049.16,PayNow,2024-03-08,Mar 2024
TXN06697,7,3,8343.91,PayPal,2024-04-25,Apr 2024
TXN06698,7,5,6931.51,Credit Card,2024-05-08,May 2024
TXN06699,6,1,8572.43,Bank Transfer,2024-03-31,Mar 2024
TXN06700,8,4,2980.81,PayNow,2024-04-11,Apr 2024
TXN06701,4,4,9197.14,Bank Transfer,2024-03-08,Mar 2024
TXN06702,1,3,4405.33,PayNow,2024-04-29,Apr 2024
TXN06703,6,2,8886.7,PayNow,2024-04-21,Apr 2024
TXN06704,1,1,3272.47,Credit Card,2024-02-15,Feb 2024
TXN06705,7,4,2875.57,Credit Card,2024-05-10,May 2024
TXN06706,3,1,2870.82,Credit Card,2024-04-04,Apr 2024
TXN06707,2,5,9724.61,PayNow,2024-05-27,May 2024
TXN06708,6,4,4053.63,Credit Card,2024-01-06,Jan 2024
TXN06709,4,3,8851.68,PayNow,2024-03-01,Mar 2024
TXN06710,2,3,9894.46,Bank Transfer,2024-01-13,Jan 2024
TXN06711,8,4,4402.19,Bank Transfer,2024-02-17,Feb 2024
TXN06712,8,5,7072.47,Credit Card,2024-02-17,Feb 2024
TXN06713,3,2,2442.32,Credit Card,2024-03-12,Mar 2024
TXN06714,7,1,9240.88,Credit Card,2024-01-01,Jan 2024
TXN06715,1,1,3954.49,Bank Transfer,2024-05-05,May 2024
TXN06716,5,3,4861.72,PayNow,2024-01-21,Jan 2024
TXN06717,7,3,6372.28,Credit Card,2024-05-28,May 2024
TXN06718,3,4,679.98,Bank Transfer,2024-03-26,Mar 2024
TXN06719,7,1,9596.04,PayNow,2024-03-30,Mar 2024
TXN06720,6,5,8305.5,Credit Card,2024-02-25,Feb 2024
TXN06721,1,4,5051.78,PayNow,2024-03-20,Mar 2024
TXN06722,4,1,4567.01,Credit Card,2024-02-01,Feb 2024
TXN06723,3,1,4313.81,PayPal,2024-02-09,Feb 2024
TXN06724,6,2,8319.51,Credit Card,2024-03-14,Mar 2024
TXN06725,8,2,9681.05,Bank Transfer,2024-03-13,Mar 2024
TXN06726,5,2,1285.5,Bank Transfer,2024-01-12,Jan 2024
TXN06727,5,2,8098.57,Bank Transfer,2024-04-23,Apr 2024
TXN06728,7,4,3838.21,Credit Card,2024-04-15,Apr 2024
TXN06729,4,2,4316.21,PayPal,2024-02-14,Feb 2024
TXN06730,6,5,710.62,Bank Transfer,2024-04-01,Apr 2024
TXN06731,8,3,3651.69,Bank Transfer,2024-03-05,Mar 2024
TXN06732,8,2,8995.35,Bank Transfer,2024-04-17,Apr 2024
TXN06733,8,1,1867.75,PayNow,2024-04-13,Apr 2024
TXN06734,1,1,8947.96,PayNow,2024-01-29,Jan 2024
TXN06735,8,1,4549.53,Credit Card,2024-04-21,Apr 2024
TXN06736,8,1,7839.71,Bank Transfer,2024-03-22,Mar 2024
TXN06737,2,4,4809.58,Bank Transfer,2024-01-22,Jan 2024
TXN06738,4,3,8094.66,Bank Transfer,2024-02-16,Feb 2024
TXN06739,4,2,658.63,PayNow,2024-05-27,May 2024
TXN06740,5,5,7158.2,Credit Card,2024-03-10,Mar 2024
TXN06741,6,4,8268.15,PayPal,2024-04-17,Apr 2024
TXN06742,5,2,1880.16,Credit Card,2024-05-28,May 2024
TXN06743,4,1,1905.1,Bank Transfer,2024-05-15,May 2024
TXN06744,5,4,7623.82,PayNow,2024-04-11,Apr 2024
TXN06745,2,5,733.22,Credit Card,2024-03-25,Mar 2024
TXN06746,2,1,3568.44,PayNow,2024-03-18,Mar 2024
TXN06747,1,3,1436.0,Bank Transfer,2024-05-19,May 2024
TXN06748,5,4,7859.55,Bank Transfer,2024-02-18,Feb 2024
TXN06749,7,2,7757.55,Credit Card,2024-02-27,Feb 2024
TXN06750,8,3,7149.08,Bank Transfer,2024-03-21,Mar 2024
TXN06751,1,1,5987.57,PayNow,2024-04-29,Apr 2024
TXN06752,7,3,2716.23,PayPal,2024-01-31,Jan 2024
TXN06753,3,1,7969.75,Credit Card,2024-01-09,Jan 2024
TXN06754,8,1,1557.53,Bank Transfer,2024-03-10,Mar 2024
TXN06755,3,5,9035.97,Bank Transfer,2024-03-28,Mar 2024
TXN06756,8,1,4766.27,PayNow,2024-02-24,Feb 2024
TXN06757,2,4,4096.62,PayPal,2024-04-07,Apr 2024
TXN06758,1,3,6240.91,PayPal,2024-04-05,Apr 2024
TXN06759,4,1,7753.0,Credit Card,2024-03-01,Mar 2024
TXN06760,6,3,8978.56,Credit Card,2024-01-15,Jan 2024
TXN06761,4,2,7316.01,Credit Card,2024-04-06,Apr 2024
TXN06762,4,4,3231.46,PayPal,2024-05-04,May 2024
TXN06763,5,3,910.02,PayNow,2024-01-08,Jan 2024
TXN06764,6,2,9801.61,PayNow,2024-03-16,Mar 2024
TXN06765,4,3,4937.3,PayPal,2024-05-26,May 2024
TXN06766,6,1,5977.22,PayPal,2024-04-07,Apr 2024
TXN06767,1,4,5610.85,PayNow,2024-02-16,Feb 2024
TXN06768,3,2,4776.58,Bank Transfer,2024-04-18,Apr 2024
TXN06769,1,2,9792.83,PayPal,2024-04-15,Apr 2024
TXN06770,2,5,4643.05,Credit Card,2024-01-17,Jan 2024
TXN06771,1,5,8918.44,Bank Transfer,2024-01-31,Jan 2024
TXN06772,1,5,6668.85,PayNow,2024-04-21,Apr 2024
TXN06773,1,5,1138.81,PayPal,2024-05-26,May 2024
TXN06774,1,2,9949.3,PayPal,2024-01-13,Jan 2024
TXN06775,3,5,729.17,PayPal,2024-04-13,Apr 2024
TXN06776,8,4,7956.5,Credit Card,2024-04-29,Apr 2024
TXN06777,8,2,7127.78,Bank Transfer,2024-03-12,Mar 2024
TXN06778,2,5,3690.59,PayPal,2024-01-26,Jan 2024
TXN06779,7,1,9659.33,PayPal,2024-03-19,Mar 2024
TXN06780,6,5,3939.16,Credit Card,2024-02-21,Feb 2024
TXN06781,3,1,3863.96,Credit Card,2024-02-12,Feb 2024
TXN06782,6,4,2781.5,PayPal,2024-02-22,Feb 2024
TXN06783,3,3,926.4,PayPal,2024-03-13,Mar 2024
TXN06784,2,4,4936.27,PayNow,2024-04-01,Apr 2024
TXN06785,7,4,2296.8,Credit Card,2024-05-14,May 2024
TXN06786,3,1,5155.61,PayPal,2024-05-21,May 2024
TXN06787,8,3,5241.7,Bank Transfer,2024-03-08,Mar 2024
TXN06788,6,5,3415.5,Bank Transfer,2024-04-05,Apr 2024
TXN06789,7,5,5997.54,PayPal,2024-04-05,Apr 2024
TXN06790,3,3,1873.66,Credit Card,2024-02-01,Feb 2024
TXN06791,4,1,7121.77,PayNow,2024-01-21,Jan 2024
TXN06792,2,2,4124.47,PayPal,2024-04-19,Apr 2024
TXN06793,2,5,4492.17,Bank Transfer,2024-01-29,Jan 2024
TXN06794,6,2,6943.32,Bank Transfer,2024-02-23,Feb 2024
TXN06795,4,5,5044.71,Bank Transfer,2024-01-20,Jan 2024
TXN06796,6,4,5538.51,PayPal,2024-01-11,Jan 2024
TXN06797,4,2,3629.53,PayNow,2024-04-05,Apr 2024
TXN06798,7,2,1006.0,PayNow,2024-02-15,Feb 2024
TXN06799,8,3,5060.52,Credit Card,2024-05-20,May 2024
TXN06800,3,5,1997.61,Bank Transfer,2024-01-30,Jan 2024
TXN06801,6,1,4794.55,Bank Transfer,2024-03-15,Mar 2024
TXN06802,3,5,2599.77,PayPal,2024-02-02,Feb 2024
TXN06803,7,3,9103.82,Credit Card,2024-04-27,Apr 2024
TXN06804,5,4,4048.46,Credit Card,2024-03-03,Mar 2024
TXN06805,6,4,7080.87,PayPal,2024-03-21,Mar 2024
TXN06806,2,4,3356.23,Credit Card,2024-05-03,May 2024
TXN06807,5,2,3367.19,PayNow,2024-02-02,Feb 2024
TXN06808,6,2,5277.59,Credit Card,2024-02-22,Feb 2024
TXN06809,6,4,3841.32,Bank Transfer,2024-01-18,Jan 2024
TXN06810,3,1,6379.56,Credit Card,2024-04-27,Apr 2024
TXN06811,7,5,7167.38,PayNow,2024-02-18,Feb 2024
TXN06812,6,4,2271.31,PayNow,2024-04-25,Apr 2024
TXN06813,4,5,1453.99,PayPal,2024-02-20,Feb 2024
TXN06814,1,5,5602.52,PayNow,2024-04-27,Apr 2024
TXN06815,7,5,7710.66,Bank Transfer,2024-01-05,Jan 2024
TXN06816,5,3,8117.72,Credit Card,2024-05-28,May 2024
TXN06817,1,3,1886.12,PayPal,2024-01-18,Jan 2024
TXN06818,5,5,2333.04,PayNow,2024-05-01,May 2024
TXN06819,3,1,9247.81,Credit Card,2024-05-29,May 2024
TXN06820,2,5,5684.13,PayPal,2024-01-28,Jan 2024
TXN06821,4,2,7745.28,Bank Transfer,2024-01-30,Jan 2024
TXN06822,8,3,2496.3,PayNow,2024-04-04,Apr 2024
TXN06823,2,1,1346.95,PayPal,2024-05-08,May 2024
TXN06824,4,3,4851.53,PayPal,2024-01-10,Jan 2024
TXN06825,2,4,3219.78,Bank Transfer,2024-01-14,Jan 2024
TXN06826,3,3,8405.61,PayNow,2024-04-08,Apr 2024
TXN06827,5,4,9896.86,Credit Card,2024-03-23,Mar 2024
TXN06828,2,2,3745.98,PayNow,2024-02-15,Feb 2024
TXN06829,3,2,6804.31,PayNow,2024-04-09,Apr 2024
TXN06830,8,1,7632.12,Bank Transfer,2024-01-02,Jan 2024
TXN06831,4,3,4156.75,Credit Card,2024-03-16,Mar 2024
TXN06832,5,4,7009.21,Credit Card,2024-03-28,Mar 2024
TXN06833,1,2,9300.21,Credit Card,2024-04-16,Apr 2024
TXN06834,8,5,9954.52,PayNow,2024-01-14,Jan 2024
TXN06835,7,2,3704.32,Credit Card,2024-01-28,Jan 2024
TXN06836,2,2,504.32,Bank Transfer,2024-03-07,Mar 2024
TXN06837,5,1,5132.24,PayPal,2024-02-12,Feb 2024
TXN06838,7,5,895.25,PayNow,2024-01-18,Jan 2024
TXN06839,5,1,5523.43,PayNow,2024-04-21,Apr 2024
TXN06840,2,2,2574.15,Bank Transfer,2024-03-10,Mar 2024
TXN06841,7,3,7442.78,Credit Card,2024-04-21,Apr 2024
TXN06842,6,5,8101.18,Credit Card,2024-02-05,Feb 2024
TXN06843,7,3,5743.29,PayPal,2024-03-25,Mar 2024
TXN06844,6,4,5713.64,Credit Card,2024-01-26,Jan 2024
TXN06845,3,3,6130.16,Bank Transfer,2024-03-25,Mar 2024
TXN06846,2,1,6678.89,Bank Transfer,2024-01-22,Jan 2024
TXN06847,5,5,1572.58,Credit Card,2024-05-26,May 2024
TXN06848,1,1,2555.79,PayNow,2024-03-13,Mar 2024
TXN06849,4,5,1649.47,Bank Transfer,2024-04-11,Apr 2024
TXN06850,6,2,554.35,Credit Card,2024-04-15,Apr 2024
TXN06851,1,1,4777.13,Credit Card,2024-02-11,Feb 2024
TXN06852,1,5,9070.63,PayNow,2024-02-08,Feb 2024
